Longitude,Latitude,State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
-119.75267,46.2089,53,5,4,88502,8,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1022 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8009,91,Y,333,365,0,741,,,Certification not required,0,7.318467,13.710578,176.1,8/20/2023 17:00,175.6,8/20/2023 19:00,174.8,8/20/2023 15:00,174,8/20/2023 18:00,,,,,33.1,22.9,16.8,13.1,8.6,5.3,0.9,,2001 HI ghland Drive,Washington,Benton,Prosser,"Kennewick-Richland, WA",5/20/2024
-120.023076,47.83861,53,7,7,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8743,100,Y,365,365,0,17,,,Certification not required,0,6.337756,12.805611,188.6,8/20/2023 17:00,187.9,8/20/2023 18:00,184.8,8/20/2023 19:00,181.9,8/20/2023 16:00,,,,,53.5,23.1,14.9,9.9,6,4,1.9,CHELAN - WOODIN AVE,"428 W WOODIN AVE. , CHELAN, WA (CHELAN RANGER STATION)",Washington,Chelan,Chelan,"Wenatchee, WA",5/20/2024
-120.664702,47.598863,53,7,10,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8626,98,Y,359,365,0,18,,,Certification not required,0,7.248296,15.779503,267.9,8/20/2023 17:00,266.7,8/20/2023 18:00,263,8/20/2023 20:00,263,8/20/2023 22:00,,,,,34.4,22,16,12.7,7.7,4.8,1.7,LEAVENWORTH - EVANS ST,330 EVANS ST (Cascade School District),Washington,Chelan,Leavenworth,"Wenatchee, WA",5/20/2024
-120.34195,47.43061,53,7,11,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8750,100,Y,365,365,0,10,,,Certification not required,0,7.266983,11.784669,199.5,8/20/2023 20:00,197.9,8/20/2023 19:00,197.5,8/20/2023 21:00,192.4,8/21/2023 1:00,,,,,30.1,19.4,15.1,11.7,7.7,5.3,2.9,Wenatchee-Fifth St,1300 Fifth Street,Washington,Chelan,West Wenatchee,"Wenatchee, WA",5/20/2024
-124.62491,48.29786,53,9,13,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7435,85,Y,306,365,0,1325,,,Certification not required,0,1.92959,2.907974,63.8,8/20/2023 5:00,58.8,8/20/2023 2:00,57.9,8/20/2023 6:00,57,8/20/2023 4:00,,,,,8.7,6.8,5,3.9,2.7,1.4,0,CHEEKA PEAK,LOCATED IN A TREE FARM (Cheeka Peak),Washington,Clallam,,"Port Angeles, WA",5/20/2024
-124.610045,48.366058,53,9,15,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8745,100,Y,365,365,0,10,,,Certification not required,0,4.04693,4.358184,250.1,5/17/2023 8:00,50.5,11/23/2023 17:00,47.6,8/20/2023 6:00,44.5,8/20/2023 7:00,,,,,19.4,14.9,9.6,6.7,4.5,3.1,1.7,Neah Bay 2-Makah Tribe,"1321 Bay View Avenue, Neah Bay",Washington,Clallam,Neah Bay,"Port Angeles, WA",5/20/2024
-123.436434,48.115,53,9,17,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7288,83,Y,302,365,0,1471,,,Certification not required,0,6.526002,5.718819,111.6,9/22/2023 9:00,106.7,9/22/2023 10:00,103,9/22/2023 8:00,81.9,9/22/2023 11:00,,,,,28.7,22.2,16.8,12.3,7.4,4.7,2.8,Port Angeles - 5th St,102 E 5th St,Washington,Clallam,Port Angeles,"Port Angeles, WA",5/20/2024
-122.410889,45.8639,53,11,22,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8227,94,Y,343,365,0,526,,,Certification not required,0,5.09041,5.91354,90.1,8/20/2023 10:00,88.5,8/20/2023 11:00,88.2,8/20/2023 9:00,86.9,8/20/2023 8:00,,,,,28.3,21.9,15.1,10.5,5.5,3.5,1.3,YACOLT - YACOLT RD,406 W YACOLT RD,Washington,Clark,Yacolt,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-117.985,46.318,53,13,2,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8733,100,Y,365,365,0,17,,,Certification not required,0,6.28374,12.966056,249.4,8/20/2023 18:00,238.1,8/21/2023 11:00,233.5,8/20/2023 17:00,227.4,8/21/2023 12:00,,,,,25.5,19.1,13.3,9.9,6.6,4.5,1.9,DAYTON - W MAIN,206 W MAIN ST,Washington,Columbia,Dayton,"Walla Walla, WA",5/20/2024
-122.961944,46.139444,53,15,15,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8747,100,Y,365,365,0,13,,,Certification not required,0,4.986956,4.727776,87.2,7/4/2023 21:00,71.4,7/4/2023 22:00,67.5,8/20/2023 15:00,64.9,8/20/2023 14:00,,,,,21.8,18,13.9,10.2,6.2,3.6,1.2,LONGVIEW - 30TH AVE,1324 30TH AVE (Olympic Elementary School),Washington,Cowlitz,Longview,"Longview, WA",5/20/2024
-119.0021,46.5754,53,21,2,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7468,85,Y,307,365,0,1178,,,Certification not required,0,7.049799,16.989627,201.9,8/21/2023 3:00,201.2,8/21/2023 5:00,200.6,8/21/2023 4:00,200.2,8/21/2023 2:00,,,,,70.9,20.6,13.5,10,6.9,4.6,1.6,MESA - PEPOIT WAY,200 PEPIOT WAY (Mesa Elementary School),Washington,Franklin,Mesa,"Kennewick-Richland, WA",5/20/2024
-117.614764,46.474438,53,23,1,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8752,100,Y,365,365,0,8,,,Certification not required,0,4.346355,10.869421,219.3,8/20/2023 14:00,216.4,8/20/2023 13:00,204.9,8/20/2023 15:00,203,8/20/2023 12:00,,,,,19.8,15.5,10.9,7.7,4.7,2.9,0.2,Pomeroy Sewage Treatment Plant,572 Pataha St,Washington,Garfield,Pomeroy,,5/20/2024
-119.489855,47.385564,53,25,3,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8382,96,Y,348,365,0,353,,,Certification not required,0,7.197936,17.493282,265.7,8/20/2023 14:00,264.3,8/20/2023 15:00,263.9,8/20/2023 12:00,262.9,8/20/2023 13:00,,,,,66.5,27.8,16.4,11.3,6.8,4.3,1.5,,19 4th Avenue SE,Washington,Grant,Soap Lake,"Moses Lake, WA",5/20/2024
-119.2737,47.1303,53,25,1002,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8754,100,Y,365,365,0,5,,,Certification not required,0,7.726982,15.911462,261.2,8/20/2023 17:00,259.6,8/20/2023 18:00,255,8/20/2023 20:00,253.7,8/20/2023 19:00,,,,,46.6,21.9,15.1,11.7,7.7,5.3,2.5,MOSES LAKE - BALSAM ST,"412 S BALSAM ST, MOSES LAKE, WA",Washington,Grant,Moses Lake,"Moses Lake, WA",5/20/2024
-119.847824,47.241153,53,25,1003,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8616,98,Y,358,365,0,10,,,Certification not required,0,5.89458,12.120254,149.3,8/20/2023 11:00,144.3,8/20/2023 10:00,139.8,8/20/2023 13:00,139.6,8/20/2023 12:00,,,,,57.5,18.9,13.7,9.4,5.7,3.8,1.4,Quincy-3rd Ave NE,330 3rd Ave NE,Washington,Grant,Quincy,"Moses Lake, WA",5/20/2024
-124.2879,47.3442,53,27,11,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8681,99,Y,361,365,0,15,,,Certification not required,0,4.234074,4.423694,100.2,8/15/2023 8:00,78.2,9/2/2023 20:00,65.7,8/16/2023 7:00,64.8,8/14/2023 22:00,,,,,23,16.6,10.6,7.7,5,3.1,1.4,TAHOLAH-CHITWIN DRIVE,"CHITWIN DRIVE, TAHOLAH, WA",Washington,Grays Harbor,Taholah,"Aberdeen, WA",5/20/2024
-123.83173,46.97228,53,27,2002,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8705,99,Y,364,365,0,55,,,Certification not required,0,4.382791,3.232208,110.1,7/4/2023 20:00,37,11/8/2023 15:00,35.5,7/4/2023 21:00,29.6,7/5/2023 1:00,,,,,17.5,13.4,9.8,7.7,5.2,3.6,1.8,ABERDEEN - DIVISION ST,359 N DIVISION ST (Harbor High School),Washington,Grays Harbor,Aberdeen,"Aberdeen, WA",5/20/2024
-122.77897,48.12919,53,31,3,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8459,97,Y,350,365,0,114,,,Certification not required,0,4.651283,3.09182,37.7,8/26/2023 11:00,36.5,8/26/2023 12:00,36,8/26/2023 13:00,33.4,8/26/2023 10:00,,,,,18.7,14.2,9.9,7.2,5.1,3.7,2.6,Port Townsend-San Juan,3939 SAN JUAN AVE (Blue Heron Middle School),Washington,Jefferson,Port Townsend,,5/20/2024
-121.77278,47.49022,53,33,17,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8455,97,Y,351,365,0,131,,,Certification not required,0,3.297954,3.243294,88.5,7/4/2023 21:00,43.2,7/4/2023 20:00,35.4,7/4/2023 22:00,32,8/26/2023 18:00,,,,,16.1,12.4,8.1,6.2,4.2,2.5,0.7,NORTH BEND - NORTH BEND WAY,42404 SE NORTH BEND WAY,Washington,King,North Bend (Northbend),"Seattle-Tacoma-Bellevue, WA",5/20/2024
-122.2806,47.755,53,33,24,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8720,100,Y,365,365,0,40,,,Certification not required,0,6.190963,5.993798,107.7,8/20/2023 18:00,106,8/20/2023 19:00,104.4,8/20/2023 17:00,99.8,8/20/2023 15:00,,,,,27.8,21.8,16,11.6,7.1,4.6,2.2,LAKE FOREST PARK TOWNE CENTER,17171 BOTHEL WAY,Washington,King,Lake Forest Park,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-122.148397,47.600863,53,33,31,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7669,88,Y,319,365,0,1090,,,Certification not required,0,3.861429,4.218067,82.8,8/20/2023 19:00,82.7,8/20/2023 14:00,81.2,8/20/2023 20:00,78.8,8/20/2023 21:00,,,,,19.4,13.4,8.9,6.6,4.5,3.2,1,Bellevue-SE 12th St,14310 SE 12th St,Washington,King,Bellevue,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-122.2233,47.2814,53,33,47,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8315,95,Y,347,365,0,436,,,Certification not required,0,6.938413,7.12192,150.4,8/20/2023 18:00,148.1,8/20/2023 17:00,146.1,8/20/2023 19:00,145.5,8/20/2023 20:00,,,,,24.3,20.2,15.4,12.1,8.1,5.4,2.9,,"402 29th Street, Auburn, WA",Washington,King,Auburn,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-122.278385,47.498535,53,33,69,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8711,99,Y,364,365,0,33,,,Certification not required,0,6.663781,6.552613,162.4,8/20/2023 16:00,152.4,8/20/2023 17:00,152.3,8/20/2023 15:00,134.2,8/20/2023 18:00,,,,,27.9,21.5,15.3,11.7,7.7,5.1,2.7,Tukwila Allentown,"11675 44th Ave S, Tukwila, WA 98178",Washington,King,Tukwila,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-122.3208,47.53091,53,33,1011,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Ecotech M9003/ Aurora - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8709,99,Y,365,365,0,51,,,Certification not required,0,8.209473,6.005718,154.2,7/4/2023 22:00,148.6,8/20/2023 16:00,141.1,8/20/2023 15:00,137.6,8/20/2023 17:00,,,,,27.6,21.4,15.9,12.8,9.3,6.9,4.5,SEATTLE - SOUTH PARK #2,8201 10TH AVENUE SOUTH,Washington,King,Seattle,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-120.545,46.99364,53,37,2,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8752,100,Y,365,365,0,8,,,Certification not required,0,7.292859,15.187845,271.2,8/20/2023 17:00,268.6,8/20/2023 18:00,261.2,8/20/2023 19:00,252.1,8/20/2023 20:00,,,,,36.9,27,19.2,13.9,8,4.4,1.1,ELLENSBURG - RUBY ST,201 N. RUBY,Washington,Kittitas,Ellensburg,"Ellensburg, WA",5/20/2024
-122.96732,46.66409,53,41,4,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8673,99,Y,361,365,0,86,,,Certification not required,0,5.721676,5.254325,85,7/4/2023 22:00,70.5,8/20/2023 17:00,67.7,8/27/2023 12:00,65,8/20/2023 14:00,,,,,25.5,21.3,15.3,11,6.8,4.3,1.7,CHEHALIS - MARKET BLVD,350 N MARKET BLVD,Washington,Lewis,Chehalis,"Centralia, WA",5/20/2024
-123.10081,47.21355,53,45,7,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8725,100,Y,363,365,0,10,,,Certification not required,0,5.656034,6.037584,199.3,12/20/2023 14:00,124.1,12/20/2023 13:00,99.9,11/27/2023 16:00,93.7,7/5/2023 8:00,,,,,26.2,21.1,15.6,11.3,6.7,4,1.5,Shelton - W Franklin,122 W FRANKLIN,Washington,Mason,Shelton,"Shelton, WA",5/20/2024
-120.19057,48.47724,53,47,10,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8658,99,Y,361,365,0,100,,,Certification not required,0,9.286717,19.04903,508.3,8/20/2023 12:00,430,8/20/2023 13:00,401,8/20/2023 14:00,390.6,8/20/2023 11:00,,,,,96.5,37.4,20.2,14.9,9.1,6,2.4,WINTHROP - CHEWUCH RD,24 WEST CHEWUCH RD,Washington,Okanogan,Winthrop,,5/20/2024
-120.105116,48.354124,53,47,16,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7929,91,Y,329,365,0,831,,,Certification not required,0,7.935566,6.020711,72.7,4/3/2023 13:00,51,4/26/2023 17:00,50.9,8/5/2023 14:00,50.2,1/22/2023 18:00,,,,,30.6,24.9,19,15.3,10.2,6.4,2.5,,1205 Ewell St,Washington,Okanogan,Twisp,,5/20/2024
-123.731796,46.688081,53,49,3,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,2201,100,Y,92,92,0,7,,,Certification not required,0,4.1796,2.784081,30.6,10/15/2023 7:00,22.5,11/1/2023 8:00,21.7,11/1/2023 7:00,19.5,11/29/2023 23:00,,,,,15.6,13.3,9.4,7.2,5.1,3.5,1.8,,503 4th St,Washington,Pacific,Raymond,,5/20/2024
-122.3376,48.4102,53,57,15,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8162,93,Y,338,365,0,518,,,Certification not required,0,4.403455,3.20715,40.7,8/20/2023 13:00,34.1,8/20/2023 12:00,32.8,7/4/2023 22:00,31.3,8/26/2023 9:00,,,,,16.8,13.4,9.9,7.9,5.5,3.6,1.4,MT VERNON - 2ND AVE,1600 SOUTH SECOND STREET,Washington,Skagit,Mount Vernon,"Mount Vernon-Anacortes, WA",5/20/2024
-122.285194,48.065339,53,61,21,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,6486,74,N,267,365,0,2029,,,Certification not required,0,1.515665,1.473901,38.3,7/5/2023 1:00,38.2,7/5/2023 2:00,33.1,7/5/2023 0:00,28.1,7/5/2023 3:00,,,,,4.9,4.4,3.5,2.9,2.3,1.2,0.4,Tulalip-Totem Beach Rd,7520 Totem Beach Road,Washington,Snohomish,Tulalip Bay,"Seattle-Tacoma-Bellevue, WA",5/20/2024
-117.42635,47.69978,53,63,47,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8230,94,Y,340,365,0,28,,,Certification not required,0,8.736063,23.026066,534.6,8/19/2023 20:00,494.6,8/19/2023 21:00,489.7,8/19/2023 19:00,472.3,8/19/2023 22:00,,,,,39,27.6,19.8,14.9,8.2,5.4,2.7,SPOKANE - MONROE ST,N 4601 MONROE ST,Washington,Spokane,Spokane,"Spokane-Spokane Valley, WA",5/20/2024
-117.98865,47.88528,53,65,2,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8287,95,Y,344,365,0,429,,,Certification not required,0,5.991155,15.425062,340.3,8/19/2023 11:00,310.6,8/19/2023 13:00,309,8/19/2023 14:00,307.7,8/19/2023 12:00,,,,,44.8,23.2,14.5,10.2,6,3.5,0.9,SPOKANE - WELLPINIT  FORD RD (SPOKANE TRIBE),"6208 FORD WELLPINIT ROAD, WELLPINIT, WA",Washington,Stevens,,"Spokane-Spokane Valley, WA",5/20/2024
-117.903425,48.544448,53,65,5,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8725,100,Y,363,365,0,35,,,Certification not required,0,10.899232,17.636444,313.7,8/19/2023 12:00,302.2,8/19/2023 11:00,272.1,8/19/2023 10:00,262.8,8/20/2023 8:00,,,,,67.1,37.2,27.1,20.2,12.6,7,2.6,Colville-E 1St,261 E 1st St,Washington,Stevens,Colville,"Spokane-Spokane Valley, WA",5/20/2024
-122.821548,47.029396,53,67,13,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8066,92,Y,333,365,0,663,,,Certification not required,0,4.29633,4.357844,71.1,11/24/2023 18:00,67.3,12/16/2023 19:00,64.3,7/5/2023 5:00,58.5,7/5/2023 4:00,,,,,21.8,17.1,11.5,8.2,4.8,3.1,1.3,LACEY - COLLEGE ST,1900 COLLEGE ST SE (Mountain View Elementary School),Washington,Thurston,Lacey,"Olympia-Tumwater, WA",5/20/2024
-118.35147,46.05881,53,71,5,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8485,97,Y,352,365,0,250,,,Certification not required,0,6.918456,17.411791,275.3,8/20/2023 13:00,266.6,8/20/2023 17:00,264.6,8/20/2023 14:00,262.5,8/21/2023 9:00,,,,,27.3,21.5,15.4,11.8,7.3,4.4,1.3,WALLA WALL - 12TH ST,"/200 S 12TH, WALLA WALLA, WA",Washington,Walla Walla,Walla Walla,"Walla Walla, WA",5/20/2024
-117.18014,46.72447,53,75,3,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8710,99,Y,362,365,0,5,,,Certification not required,0,5.27209,9.965902,234.6,8/20/2023 10:00,231.7,8/20/2023 9:00,223.6,8/20/2023 11:00,218,8/20/2023 12:00,,,,,29.3,20,12.1,8.7,5.8,3.7,1.5, PULLMAN - DEXTER AVE 4,240 SE DEXTER (Pullman Administration Building),Washington,Whitman,Pullman,"Pullman, WA",5/20/2024
-117.8739,46.8153,53,75,5,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8208,94,Y,341,365,0,552,,,Certification not required,0,5.854922,16.912315,320.9,8/20/2023 2:00,320.7,8/20/2023 1:00,319.9,8/20/2023 3:00,319.9,8/20/2023 5:00,,,,,26.9,18.9,12.2,8.9,5.8,3.6,1.5,LACAROSSE - HILL ST,"111 HILL STREET, LACROSSE, WA",Washington,Whitman,La Crosse (corporate and RR name for Lacrosse),"Pullman, WA",5/20/2024
-117.36856,47.23136,53,75,6,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,6931,79,Y,286,365,0,1822,,,Certification not required,0,6.414341,16.124437,328.9,8/19/2023 23:00,324.6,8/20/2023 0:00,323.1,8/19/2023 22:00,301.6,8/20/2023 1:00,,,,,38.6,23.4,15.2,9.9,6.3,4.1,1.4,ROSALIA - JOSEPHINE ST,906 SOUTH JOSEPHINE AVENUE (Rosalia Elementary School),Washington,Whitman,Rosalia,"Pullman, WA",5/20/2024
-119.999677,46.31932,53,77,5,88502,4,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,2572,99,Y,107,108,0,17,,,Certification not required,0,9.859603,6.996979,41.9,1/25/2023 19:00,41.4,1/22/2023 19:00,41.1,4/7/2023 6:00,40.1,1/26/2023 19:00,,,,,31.6,28.5,23.8,19.7,13.7,8.1,2.6,Sunnyside-S16th St (Harrison Middle School),810 16thSt (Harrison Middle School),Washington,Yakima,Sunnyside,"Yakima, WA",5/20/2024
-66.141683,18.431208,72,33,4,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 VSCC - FDMS-Gravimetric,2023,Micrograms/cubic meter (LC),No Events,4615,53,N,161,365,0,4145,,,Certification not required,0,16.48468,19.266247,227.9,1/1/2023 3:00,189.7,1/1/2023 2:00,156.7,12/22/2023 18:00,151.6,11/21/2023 0:00,,,,,93.5,79.5,54.4,39.1,20.5,9.5,2.5,THE NW STREET AT THE 11 STREET,11 FINAL STREET LAS VEGAS CATANO,Puerto Rico,Catano,Catano,"San Juan-Carolina-Caguas, PR",5/20/2024
-67.144107,18.216038,72,97,7,88502,1,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 VSCC - FDMS-Gravimetric,2023,Micrograms/cubic meter (LC),No Events,6529,87,Y,269,313,0,934,,,Certification not required,0,5.112085,5.762038,158.1,11/1/2023 18:00,99.5,3/19/2023 1:00,83.5,9/20/2023 11:00,80.8,9/23/2023 19:00,,,,,22,18.4,13.9,11,7.3,3.8,0.5,Mayaguez,PR-108,Puerto Rico,Mayagnez,Mayaguez,"Mayaguez, PR",5/20/2024
